,peerId,userId,stride,time,svd_mse,mf_mse,util
26642301,26642301,27506,150,6,0.8068,0.8848,
137232301,137232301,26254,150,6,0.8388,0.8128,
136309501,136309501,3279,150,7,1.1950,1.2104,
136528201,136528201,56036,150,7,1.0965,1.2091,
137746201,137746201,42089,150,7,1.0189,1.0458,
137078601,137078601,39170,150,7,0.8715,0.8347,
185633201,185633201,56414,150,7,0.8201,0.8582,
376093901,376093901,17836,150,7,0.8319,0.8694,
190281201,190281201,61050,150,7,0.8214,0.8350,
316934501,316934501,58887,150,7,1.0227,1.1465,
136823801,136823801,109949,150,7,1.3016,1.0898,
125331301,125331301,85709,150,9,0.8872,0.9370,
218090201,218090201,53701,150,9,0.9305,0.9710,
85155201,85155201,146563,150,8,0.3861,0.2934,
85913901,85913901,103532,150,8,0.3427,0.3802,
87743601,87743601,58155,150,8,1.2117,1.2695,
85147301,85147301,153943,150,8,0.9223,1.1828,
83322401,83322401,82177,150,7,0.7754,0.7994,
125218601,125218601,60928,150,7,1.9904,1.8414,
124756601,124756601,49457,150,7,2.4570,2.6792,
167451201,167451201,47505,150,6,0.9067,0.9597,
166426501,166426501,48928,150,6,0.7753,0.9070,
166615401,166615401,135632,150,6,0.8893,0.8309,
88500601,88500601,36862,150,6,0.8183,0.8177,
1184001,1184001,108781,150,6,0.7744,0.7902,
91165201,91165201,109274,150,6,0.7894,0.8214,
82810601,82810601,36117,150,6,0.7663,0.7273,
87213101,87213101,67387,150,6,0.9899,0.9755,
83898301,83898301,58509,150,6,0.9601,1.0288,
99205801,99205801,71292,150,6,0.8932,0.9437,
482917001,482917001,143772,150,6,0.7166,0.8104,_mf_7_0.5541_svd7_0.5505
483380201,483380201,71554,150,6,0.5783,0.5689,
85626501,85626501,69423,150,6,0.7590,0.7082,
159747401,159747401,60303,150,6,1.4557,1.2315,
81510401,81510401,103199,150,6,0.8157,0.7597,
84356201,84356201,151221,150,7,0.4455,0.3619,
90112001,90112001,84998,150,8,1.0427,0.9487,
485583601,485583601,20943,150,8,0.9949,1.0614,
485600901,485600901,127312,150,8,1.1387,1.1063,
90214901,90214901,111903,150,7,0.4728,0.3693,
477253401,477253401,1484,150,7,1.0758,1.0217,
89318501,89318501,146190,150,7,0.9654,1.1212,
330168401,330168401,82852,150,7,0.5624,0.6296,
202482201,202482201,82955,150,7,0.5975,0.5453,
373241701,373241701,28170,150,7,0.6281,0.5988,
330275201,330275201,2495,150,7,0.5465,0.5916,
124733701,124733701,91508,150,8,1.0326,1.1207,
1394901,1394901,28171,150,8,1.0680,1.1417,
136488501,136488501,160886,150,8,1.0911,0.9897,
136268001,136268001,2536,150,8,0.9650,1.0249,
456877601,456877601,135643,150,7,0.9131,0.9233,_mf_23_0.5076_svd23_0.4695
137914501,137914501,7865,150,7,1.0359,1.1056,
1204501,1204501,123688,150,7,0.7177,0.7505,_mf_8_0.2710_svd8_0.2474
433671501,433671501,97573,150,7,0.3546,0.3908,_mf_8_0.2310_svd8_0.2917
367902701,367902701,32452,150,6,1.3752,1.2876,_mf_7_1.5670_svd7_1.5101
140990301,140990301,153055,150,6,1.3624,1.5036,
90159101,90159101,6962,150,8,1.6912,1.4784,
477581201,477581201,33357,150,8,1.5167,1.6357,
83520401,83520401,142843,150,8,0.6507,0.6342,
93287901,93287901,122531,150,8,0.6596,0.6396,
479817501,479817501,138269,150,6,0.3282,0.3990,
11997601,11997601,122496,150,6,0.3128,0.3397,_mf_20_1.2366_svd20_0.1061
479467101,479467101,149329,150,7,0.3788,0.4076,
479492601,479492601,161873,150,7,0.4401,0.3493,
200907901,200907901,126599,150,5,1.1149,1.0894,
369196201,369196201,5370,150,5,1.0163,0.8866,_mf_6_0.8689_svd6_0.9054
464312501,464312501,91649,150,11,0.3010,0.3151,
480325601,480325601,19209,150,11,0.3206,0.2606,
464300401,464300401,124244,150,16,0.9203,0.8065,
121856201,121856201,65758,150,16,0.8447,0.8616,
105294201,105294201,148489,150,7,0.9949,0.9853,
105656801,105656801,133693,150,7,0.9889,1.0381,
105233001,105233001,29638,150,7,1.0405,1.0168,
105676701,105676701,57467,150,7,1.0736,1.0404,
334788601,334788601,117348,150,7,0.9431,0.8708,
141141601,141141601,120729,150,7,1.0031,1.0761,
140827301,140827301,141504,150,7,1.0792,1.0078,
146572201,146572201,92284,150,7,0.9460,0.9031,
346156101,346156101,1146,150,6,1.2921,1.3143,_mf_7_0.5727_svd7_0.5143
296031101,296031101,50056,150,6,1.2743,1.1468,
